1428341009,6054104,6308751,611620,1392508,l,80,0,,
1428341019,6054104,6308751,611620,1392508,l,80,0,,
1428341029,6054105,6308751,611620,1392508,l,80,0,,
1428341039,6054105,6308751,611620,1392508,l,70,0,,
1428341049,6054105,6308751,611620,1392508,l,70,0,,
1428341059,6054105,6308751,611620,1392508,l,70,0,,
1428341069,6054105,6308751,611620,1392508,l,0,0,,
1428341079,6054106,6308751,611620,1392508,l,70,0,,
1428341089,6054106,6308751,611620,1392508,l,70,0,,
1428341099,6054106,6308751,611620,1392508,l,60,0,,
1428341109,6054106,6308751,611620,1392508,l,60,0,,
1428341119,6054106,6308751,611620,1392508,l,70,0,,
1428341129,6054107,6308751,611620,1392508,l,70,0,,
1428341139,6054107,6308751,611620,1392508,l,70,0,,
1428341149,6054107,6308751,611620,1392508,l,60,0,,
1428341159,6054107,6308751,611620,1392508,l,150,0,,
1428341169,6054108,6308751,611620,1392508,l,170,0,,
1428341179,6054108,6308751,611620,1392508,l,60,0,,
1428341189,6054108,6308751,611620,1392508,l,60,0,,
1428341199,6054108,6308751,611620,1392508,l,60,0,,
1428341209,6054109,6308751,611620,1392508,l,60,0,,
1428341219,6054109,6308751,611620,1392508,l,60,0,,
1428341229,6054109,6308751,611620,1392508,l,60,0,,
1428341239,6054109,6308751,611620,1392508,l,0,10,,
1428341249,6054109,6308751,611620,1392508,l,0,30,,
1428341259,6054109,6308751,611620,1392508,l,0,0,,
1428341269,6054109,6308751,611620,1392508,l,0,10,,
1428341279,6054109,6308751,611620,1392508,l,0,0,,
1428341289,6054109,6308751,611621,1392508,l,0,20,,
1428341299,6054109,6308751,611621,1392508,l,0,30,,
1428341309,6054109,6308751,611621,1392508,l,0,20,,
1428341319,6054109,6308751,611621,1392508,l,0,30,,
1428341329,6054109,6308751,611621,1392508,l,0,30,,
1428341339,6054109,6308751,611621,1392508,l,0,30,,
1428341349,6054109,6308751,611621,1392508,l,0,30,,
1428341359,6054109,6308751,611621,1392508,l,30,0,,
1428341369,6054110,6308751,611621,1392508,l,100,0,,
1428341379,6054110,6308751,611621,1392508,l,170,0,,
1428341389,6054111,6308751,611621,1392508,l,160,0,,
1428341399,6054111,6308751,611621,1392508,l,170,0,,
1428341409,6054112,6308751,611621,1392508,l,150,0,,
1428341419,6054112,6308751,611621,1392508,l,150,0,,
1428341429,6054113,6308751,611621,1392508,l,150,0,,
1428341439,6054113,6308751,611621,1392508,l,150,0,,
1428341449,6054113,6308751,611621,1392508,l,140,0,,
1428341459,6054114,6308751,611621,1392508,l,220,0,,
1428341469,6054115,6308751,611621,1392508,l,230,0,,
1428341479,6054115,6308751,611621,1392508,l,230,0,,
1428341489,6054116,6308751,611621,1392508,l,260,0,,
1428341499,6054122,6308751,611621,1392508,l,2370,0,,
1428341509,6054128,6308751,611621,1392508,l,2170,0,,
1428341519,6054134,6308751,611621,1392508,l,2150,0,,
1428341529,6054143,6308751,611621,1392508,l,4240,0,,
1428341539,6054155,6308751,611621,1392508,l,4340,0,,
1428341549,6054167,6308751,611621,1392508,l,4330,0,,
1428341559,6054179,6308751,611621,1392508,l,4320,0,,
1428341569,6054191,6308751,611621,1392508,l,4310,0,,
1428341579,6054203,6308751,611621,1392508,l,4300,0,,
1428341589,6054215,6308751,611621,1392508,l,4310,0,,
1428341599,6054227,6308751,611621,1392508,l,4300,0,,
1428341609,6054238,6308751,611621,1392508,l,4310,0,,
1428341619,6054250,6308751,611621,1392508,l,4300,0,,
1428341629,6054262,6308751,611621,1392508,l,4300,0,,
1428341639,6054274,6308751,611621,1392508,l,4300,0,,
1428341649,6054286,6308751,611621,1392508,l,4300,0,,
1428341659,6054298,6308751,611621,1392508,l,4310,0,,
1428341669,6054310,6308751,611621,1392508,l,4300,0,,
1428341679,6054322,6308751,611621,1392508,l,4300,0,,
1428341689,6054334,6308751,611621,1392508,l,4310,0,,
1428341699,6054346,6308751,611621,1392508,l,4310,0,,
1428341709,6054358,6308751,611621,1392508,l,4310,0,,
1428341719,6054370,6308751,611621,1392508,l,4300,0,,
1428341729,6054382,6308751,611621,1392508,l,4290,0,,
1428341739,6054394,6308751,611621,1392508,l,4300,0,,
1428341749,6054406,6308751,611621,1392508,l,4180,0,,
1428341759,6054417,6308751,611621,1392508,l,4170,0,,
1428341769,6054429,6308751,611621,1392508,l,4160,0,,
1428341779,6054441,6308751,611621,1392508,l,4340,0,,
1428341789,6054453,6308751,611621,1392508,l,4350,0,,
